12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
12
16
27
25
42
30
8
15
15
17
26
12
15
12
12
25
25
25
25
25
25
25
25
25
25
12
12
26
26
26
25
45
30
30
32
32
30
27
34
32
12
22
30
25
37
32
34
30
34
32
30
27
32
30
42
30
30
27
12
12
12
21
25
15
25
25
22
25
25
12
25
25
10
10
22
10
37
25
25
25
25
15
22
12
25
22
32
22
22
22
15
12
15
26
12
25
12
10
25
15
44
25
25
15
48
30
15
44
12
27
12
12
10
10
15
15
16
25
44
15
44
22
15
42
12
22
30
12
15
25
25
25
25
12
25
15
33
16
25
26
15
33
27
22
30
15
15
15
31
25
15
15
15
16
25
37
37
37
27
30
30
30
30
30
30
44
32
30
30
30
30
12
12
12
12
32
32
34
34
34
34
34
26
34
32
32
32
32
30
30
27
25
25
25
25
25
25
39
22
25
25
25
25
12
12
12
12
25
25
25
25
25
25
25
30
27
25
25
25
25
22
25
22
